location,date,aqi
Choutuppal,2017-12-01,59.8148148148148
Choutuppal,2018-01-01,62.3333333333333
Choutuppal,2018-02-01,58.7777777777778
Choutuppal,2018-03-01,68.1481481481482
Choutuppal,2018-04-01,62.8888888888889
Choutuppal,2018-05-01,66.0740740740741
Choutuppal,2018-06-01,61.962962962963
Choutuppal,2018-07-01,59.7708333333333
Choutuppal,2018-08-01,58.0
Choutuppal,2018-09-01,60.7037037037037
Choutuppal,2018-10-01,60.3703703703704
Choutuppal,2018-11-01,66.3333333333333
Choutuppal,2018-12-01,61.0
Choutuppal,2019-01-01,61.1111111111111
Choutuppal,2019-02-01,60.3333333333333
Choutuppal,2019-03-01,61.9259259259259
Choutuppal,2019-04-01,61.0
Choutuppal,2019-05-01,60.1851851851852
Choutuppal,2019-06-01,63.2592592592593
Choutuppal,2019-07-01,60.0
Choutuppal,2019-08-01,60.9166666666667
Choutuppal,2019-09-01,61.037037037037
Choutuppal,2019-10-01,67.8148148148148
Choutuppal,2019-11-01,62.3703703703704
Choutuppal,2019-12-01,60.5185185185185
Choutuppal,2020-01-01,61.0
Choutuppal,2020-02-01,60.8888888888889
Choutuppal,2020-03-01,53.6296296296296
Choutuppal,2020-04-01,29.6296296296296
Choutuppal,2020-05-01,36.0
Choutuppal,2020-06-01,55.0
Choutuppal,2020-07-01,58.0
Choutuppal,2020-08-01,53.0
Choutuppal,2020-09-01,60.0
Choutuppal,2020-10-01,56.0
Choutuppal,2020-11-01,61.375
Choutuppal,2020-12-01,80.0
Choutuppal,2021-01-01,89.8518518518518
Choutuppal,2021-02-01,91.0
Choutuppal,2021-03-01,91.0
Choutuppal,2021-04-01,95.0
Choutuppal,2021-05-01,73.0
Choutuppal,2021-06-01,78.0
Choutuppal,2021-07-01,79.0
Choutuppal,2021-08-01,68.0
Choutuppal,2021-09-01,81.0
Choutuppal,2021-10-01,87.0
Choutuppal,2021-11-01,82.0
Choutuppal,2021-12-01,81.6296296296296
Choutuppal,2022-01-01,85.0
Choutuppal,2022-02-01,89.0
Choutuppal,2022-03-01,96.0
Choutuppal,2022-04-01,97.0
Choutuppal,2022-05-01,96.5925925925926
Choutuppal,2022-06-01,92.0
Choutuppal,2022-07-01,81.0
Choutuppal,2022-08-01,84.0
Choutuppal,2022-09-01,88.0
Choutuppal,2022-10-01,93.0
Choutuppal,2022-11-01,87.0
Choutuppal,2022-12-01,89.0
Gaddapotharam,2016-01-01,96.6666666666667
Gaddapotharam,2016-02-01,95.4444444444444
Gaddapotharam,2016-03-01,90.3333333333333
Gaddapotharam,2016-04-01,82.4074074074074
Gaddapotharam,2016-05-01,58.0
Gaddapotharam,2016-06-01,50.1111111111111
Gaddapotharam,2016-07-01,43.8888888888889
Gaddapotharam,2016-08-01,58.2962962962963
Gaddapotharam,2016-09-01,42.1111111111111
Gaddapotharam,2016-10-01,75.1111111111111
Gaddapotharam,2016-11-01,87.4444444444444
Gaddapotharam,2016-12-01,79.0
Gaddapotharam,2017-01-01,86.8888888888889
Gaddapotharam,2017-02-01,91.8888888888889
Gaddapotharam,2017-03-01,90.037037037037
Gaddapotharam,2017-04-01,80.2222222222222
Gaddapotharam,2017-05-01,79.1851851851852
Gaddapotharam,2017-06-01,57.0
Gaddapotharam,2017-07-01,51.0
Gaddapotharam,2017-08-01,44.8888888888889
Gaddapotharam,2017-09-01,46.7777777777778
Gaddapotharam,2017-10-01,55.5555555555556
Gaddapotharam,2017-11-01,89.2592592592593
Gaddapotharam,2017-12-01,95.4814814814815
Gaddapotharam,2018-01-01,100.666666666667
Gaddapotharam,2018-02-01,99.0
Gaddapotharam,2018-03-01,96.537037037037
Gaddapotharam,2018-04-01,96.5555555555556
Gaddapotharam,2018-05-01,94.2962962962963
Gaddapotharam,2018-06-01,76.2592592592593
Gaddapotharam,2018-07-01,57.2222222222222
Gaddapotharam,2018-08-01,52.0
Gaddapotharam,2018-09-01,51.5925925925926
Gaddapotharam,2018-10-01,77.6296296296296
Gaddapotharam,2018-11-01,88.3333333333333
Gaddapotharam,2018-12-01,95.0
Gaddapotharam,2019-01-01,93.7777777777778
Gaddapotharam,2019-02-01,89.5555555555556
Gaddapotharam,2019-03-01,94.3333333333333
Gaddapotharam,2019-04-01,92.2222222222222
Gaddapotharam,2019-05-01,99.1111111111111
Gaddapotharam,2019-06-01,86.6666666666667
Gaddapotharam,2019-07-01,87.0
Gaddapotharam,2019-08-01,72.7407407407408
Gaddapotharam,2019-09-01,62.7592592592593
Gaddapotharam,2019-10-01,82.1601529287836
Gaddapotharam,2019-11-01,94.1111111111111
Gaddapotharam,2019-12-01,95.6666666666667
Gaddapotharam,2020-01-01,105.0
Gaddapotharam,2020-02-01,107.555555555556
Gaddapotharam,2020-03-01,91.7777777777778
Gaddapotharam,2020-04-01,50.962962962963
Gaddapotharam,2020-05-01,63.0
Gaddapotharam,2020-06-01,74.0
Gaddapotharam,2020-07-01,77.0
Gaddapotharam,2020-08-01,72.0
Gaddapotharam,2020-09-01,64.0
Gaddapotharam,2020-10-01,66.0
Gaddapotharam,2020-11-01,72.9814814814815
Gaddapotharam,2020-12-01,78.0
Gaddapotharam,2021-01-01,90.8518518518519
Gaddapotharam,2021-02-01,98.0
Gaddapotharam,2021-03-01,94.0
Gaddapotharam,2021-04-01,98.0
Gaddapotharam,2021-05-01,61.0
Gaddapotharam,2021-06-01,63.0
Gaddapotharam,2021-07-01,68.0
Gaddapotharam,2021-08-01,72.0
Gaddapotharam,2021-09-01,77.0
Gaddapotharam,2021-10-01,86.0
Gaddapotharam,2021-11-01,90.0
Gaddapotharam,2021-12-01,84.0740740740741
Gaddapotharam,2022-01-01,89.0
Gaddapotharam,2022-02-01,93.0
Gaddapotharam,2022-03-01,95.0
Gaddapotharam,2022-04-01,94.0
Gaddapotharam,2022-05-01,95.7407407407407
Gaddapotharam,2022-06-01,90.0
Gaddapotharam,2022-07-01,79.0
Gaddapotharam,2022-08-01,82.0
Gaddapotharam,2022-09-01,85.0
Gaddapotharam,2022-10-01,90.0
Gaddapotharam,2022-11-01,85.0
Gaddapotharam,2022-12-01,87.0
Godavarikhani,2016-01-01,108.125
Godavarikhani,2016-02-01,92.3333333333333
Godavarikhani,2016-03-01,75.5555555555556
Godavarikhani,2016-04-01,73.625
Godavarikhani,2016-05-01,55.8888888888889
Godavarikhani,2016-06-01,45.1111111111111
Godavarikhani,2016-07-01,35.5833333333333
Godavarikhani,2016-08-01,40.6296296296296
Godavarikhani,2016-09-01,38.2857142857143
Godavarikhani,2016-10-01,58.8888888888889
Godavarikhani,2016-11-01,93.7777777777778
Godavarikhani,2016-12-01,104.0
Godavarikhani,2017-01-01,107.333333333333
Godavarikhani,2017-02-01,97.5925925925926
Godavarikhani,2017-03-01,73.4814814814815
Godavarikhani,2017-04-01,79.1481481481481
Godavarikhani,2017-05-01,77.0
Godavarikhani,2017-06-01,67.4166666666667
Godavarikhani,2017-07-01,41.1111111111111
Godavarikhani,2017-08-01,62.2222222222222
Godavarikhani,2017-09-01,68.8703703703704
Godavarikhani,2017-10-01,71.0
Godavarikhani,2017-11-01,80.8888888888889
Godavarikhani,2017-12-01,84.5
Godavarikhani,2018-01-01,135.888888888889
Godavarikhani,2018-02-01,111.888888888889
Godavarikhani,2018-03-01,104.666666666667
Godavarikhani,2018-04-01,97.6666666666667
Godavarikhani,2018-05-01,99.6666666666667
Godavarikhani,2018-06-01,102.0
Godavarikhani,2018-07-01,89.1428571428571
Godavarikhani,2018-08-01,91.5714285714286
Godavarikhani,2018-09-01,94.385609974994
Godavarikhani,2018-10-01,97.4444444444444
Godavarikhani,2018-11-01,104.333333333333
Godavarikhani,2018-12-01,100.0
Godavarikhani,2019-01-01,116.222222222222
Godavarikhani,2019-02-01,108.555555555556
Godavarikhani,2019-03-01,104.555555555556
Godavarikhani,2019-04-01,105.444444444444
Godavarikhani,2019-05-01,103.857142857143
Godavarikhani,2019-06-01,98.8148148148148
Godavarikhani,2019-07-01,101.875
Godavarikhani,2019-08-01,100.25
Godavarikhani,2019-09-01,86.625
Godavarikhani,2019-10-01,105.0
Godavarikhani,2019-11-01,106.777777777778
Godavarikhani,2019-12-01,108.333333333333
Godavarikhani,2020-01-01,108.333333333333
Godavarikhani,2020-02-01,108.0
Godavarikhani,2020-03-01,88.0
Godavarikhani,2020-04-01,74.0
Godavarikhani,2020-05-01,91.0
Godavarikhani,2020-06-01,73.4444444444444
Godavarikhani,2020-07-01,63.0
Godavarikhani,2020-08-01,56.0
Godavarikhani,2020-09-01,56.0
Godavarikhani,2020-10-01,61.0
Godavarikhani,2020-11-01,97.0
Godavarikhani,2020-12-01,123.777777777778
Godavarikhani,2021-01-01,110.555555555556
Godavarikhani,2021-02-01,113.0
Godavarikhani,2021-03-01,99.0
Godavarikhani,2021-04-01,136.0
Godavarikhani,2021-05-01,59.0
Godavarikhani,2021-06-01,77.0
Godavarikhani,2021-07-01,104.0
Godavarikhani,2021-08-01,64.0
Godavarikhani,2021-09-01,76.1549283915596
Godavarikhani,2021-10-01,83.0
Godavarikhani,2021-11-01,106.0
Godavarikhani,2021-12-01,95.0
Godavarikhani,2022-01-01,94.0
Godavarikhani,2022-02-01,108.666666666667
Godavarikhani,2022-03-01,87.6666666666667
Godavarikhani,2022-04-01,66.9988644874489
Godavarikhani,2022-05-01,76.2132990642852
Godavarikhani,2022-06-01,86.0
Godavarikhani,2022-07-01,68.1126111093945
Godavarikhani,2022-08-01,54.0
Godavarikhani,2022-09-01,55.0
Godavarikhani,2022-10-01,61.0
Godavarikhani,2022-11-01,114.0
Godavarikhani,2022-12-01,124.0
HCU,2016-01-01,100.967741935484
HCU,2016-02-01,89.9310344827586
HCU,2016-03-01,101.0
HCU,2016-04-01,91.4333333333333
HCU,2016-05-01,61.5357142857143
HCU,2016-06-01,48.1034482758621
HCU,2016-07-01,43.1612903225807
HCU,2016-08-01,41.7741935483871
HCU,2016-09-01,52.4285714285714
HCU,2016-10-01,100.448275862069
HCU,2016-11-01,158.633333333333
HCU,2016-12-01,159.0
HCU,2017-01-01,133.0
HCU,2017-02-01,128.0
HCU,2017-03-01,108.322580645161
HCU,2017-04-01,132.0
HCU,2017-05-01,94.0
HCU,2017-06-01,45.0
HCU,2017-07-01,46.6774193548387
HCU,2017-08-01,52.2758620689655
HCU,2017-09-01,64.8620689655172
HCU,2017-10-01,96.8709677419355
HCU,2017-11-01,96.2068965517241
HCU,2017-12-01,141.58064516129
HCU,2018-01-01,146.096774193548
HCU,2018-02-01,105.714285714286
HCU,2018-03-01,106.935483870968
HCU,2018-04-01,93.1
HCU,2018-05-01,93.3870967741936
HCU,2018-06-01,56.4666666666667
HCU,2018-07-01,41.6
HCU,2018-08-01,41.0
HCU,2018-09-01,72.5
HCU,2018-10-01,110.870967741935
HCU,2018-11-01,111.833333333333
HCU,2018-12-01,129.066666666667
HCU,2019-01-01,145.483870967742
HCU,2019-02-01,111.555555555556
HCU,2019-03-01,106.344827586207
HCU,2019-04-01,90.7047619047619
HCU,2019-05-01,116.354838709677
HCU,2019-06-01,61.0
HCU,2019-07-01,36.0
HCU,2019-08-01,43.0
HCU,2019-09-01,40.0
HCU,2019-10-01,60.8064516129032
HCU,2019-11-01,126.0
HCU,2019-12-01,109.0
HCU,2020-01-01,91.0
HCU,2020-02-01,88.551724137931
HCU,2020-03-01,73.0
HCU,2020-04-01,60.0
HCU,2020-05-01,73.2
HCU,2020-06-01,46.0
HCU,2020-07-01,40.0
HCU,2020-08-01,33.0
HCU,2020-09-01,52.0
HCU,2020-10-01,93.0
HCU,2020-11-01,109.0
HCU,2020-12-01,141.0
HCU,2021-01-01,117.0
HCU,2021-02-01,113.0
HCU,2021-03-01,114.0
HCU,2021-04-01,104.0
HCU,2021-05-01,57.0
HCU,2021-06-01,43.0
HCU,2021-07-01,31.0
HCU,2021-08-01,35.0
HCU,2021-09-01,36.0
HCU,2021-10-01,86.0
HCU,2021-11-01,89.0
HCU,2021-12-01,128.0
HCU,2022-01-01,128.0
HCU,2022-02-01,112.0
HCU,2022-03-01,115.903225806452
HCU,2022-04-01,100.0
HCU,2022-05-01,101.0
HCU,2022-06-01,69.0
HCU,2022-07-01,52.0
HCU,2022-08-01,52.0
HCU,2022-09-01,52.0
HCU,2022-10-01,82.0
HCU,2022-11-01,129.0
HCU,2022-12-01,110.0
ICRISAT,2016-01-01,0.0
ICRISAT,2016-02-01,0.0
ICRISAT,2016-03-01,0.0
ICRISAT,2016-04-01,0.0
ICRISAT,2016-05-01,0.0
ICRISAT,2016-06-01,0.0
ICRISAT,2016-07-01,0.0
ICRISAT,2016-08-01,0.0
ICRISAT,2016-09-01,0.0
ICRISAT,2016-10-01,0.0
ICRISAT,2016-11-01,0.0
ICRISAT,2016-12-01,0.0
ICRISAT,2017-01-01,146.0
ICRISAT,2017-02-01,144.0
ICRISAT,2017-03-01,125.870967741935
ICRISAT,2017-04-01,146.0
ICRISAT,2017-05-01,103.0
ICRISAT,2017-06-01,49.0
ICRISAT,2017-07-01,41.7096774193548
ICRISAT,2017-08-01,45.258064516129
ICRISAT,2017-09-01,53.3
ICRISAT,2017-10-01,94.5666666666667
ICRISAT,2017-11-01,108.933333333333
ICRISAT,2017-12-01,149.548387096774
ICRISAT,2018-01-01,152.0
ICRISAT,2018-02-01,110.0
ICRISAT,2018-03-01,109.0
ICRISAT,2018-04-01,88.5
ICRISAT,2018-05-01,90.8666666666667
ICRISAT,2018-06-01,54.4
ICRISAT,2018-07-01,43.1290322580645
ICRISAT,2018-08-01,45.0
ICRISAT,2018-09-01,74.7666666666667
ICRISAT,2018-10-01,120.741935483871
ICRISAT,2018-11-01,137.7
ICRISAT,2018-12-01,150.58064516129
ICRISAT,2019-01-01,159.741935483871
ICRISAT,2019-02-01,115.5
ICRISAT,2019-03-01,113.677419354839
ICRISAT,2019-04-01,93.0
ICRISAT,2019-05-01,121.967741935484
ICRISAT,2019-06-01,54.0
ICRISAT,2019-07-01,33.0
ICRISAT,2019-08-01,38.0
ICRISAT,2019-09-01,35.6
ICRISAT,2019-10-01,67.2258064516129
ICRISAT,2019-11-01,155.966666666667
ICRISAT,2019-12-01,134.0
ICRISAT,2020-01-01,100.0
ICRISAT,2020-02-01,97.2758620689655
ICRISAT,2020-03-01,78.0
ICRISAT,2020-04-01,58.0
ICRISAT,2020-05-01,74.6774193548387
ICRISAT,2020-06-01,34.84375
ICRISAT,2020-07-01,28.0
ICRISAT,2020-08-01,25.0
ICRISAT,2020-09-01,36.0
ICRISAT,2020-10-01,103.0
ICRISAT,2020-11-01,154.0
ICRISAT,2020-12-01,179.0
ICRISAT,2021-01-01,136.0
ICRISAT,2021-02-01,133.0
ICRISAT,2021-03-01,127.0
ICRISAT,2021-04-01,106.0
ICRISAT,2021-05-01,54.0
ICRISAT,2021-06-01,36.0
ICRISAT,2021-07-01,25.0
ICRISAT,2021-08-01,46.0
ICRISAT,2021-09-01,25.0
ICRISAT,2021-10-01,97.0
ICRISAT,2021-11-01,118.0
ICRISAT,2021-12-01,174.0
ICRISAT,2022-01-01,141.0
ICRISAT,2022-02-01,107.0
ICRISAT,2022-03-01,126.0
ICRISAT,2022-04-01,96.0
ICRISAT,2022-05-01,96.0
ICRISAT,2022-06-01,68.0
ICRISAT,2022-07-01,39.0
ICRISAT,2022-08-01,42.0
ICRISAT,2022-09-01,43.0
ICRISAT,2022-10-01,91.0
ICRISAT,2022-11-01,202.0
ICRISAT,2022-12-01,161.0
Jeedimetla,2016-01-01,150.777777777778
Jeedimetla,2016-02-01,122.777777777778
Jeedimetla,2016-03-01,122.0
Jeedimetla,2016-04-01,114.074074074074
Jeedimetla,2016-05-01,107.0
Jeedimetla,2016-06-01,91.8888888888889
Jeedimetla,2016-07-01,75.2962962962963
Jeedimetla,2016-08-01,75.6666666666667
Jeedimetla,2016-09-01,72.7777777777778
Jeedimetla,2016-10-01,112.0
Jeedimetla,2016-11-01,159.111111111111
Jeedimetla,2016-12-01,155.111111111111
Jeedimetla,2017-01-01,172.111111111111
Jeedimetla,2017-02-01,163.0
Jeedimetla,2017-03-01,154.666666666667
Jeedimetla,2017-04-01,179.555555555556
Jeedimetla,2017-05-01,149.0
Jeedimetla,2017-06-01,88.0
Jeedimetla,2017-07-01,94.1111111111111
Jeedimetla,2017-08-01,89.6666666666667
Jeedimetla,2017-09-01,112.444444444444
Jeedimetla,2017-10-01,130.0
Jeedimetla,2017-11-01,126.777777777778
Jeedimetla,2017-12-01,142.111111111111
Jeedimetla,2018-01-01,134.555555555556
Jeedimetla,2018-02-01,140.666666666667
Jeedimetla,2018-03-01,128.0
Jeedimetla,2018-04-01,125.555555555556
Jeedimetla,2018-05-01,125.777777777778
Jeedimetla,2018-06-01,97.3333333333333
Jeedimetla,2018-07-01,82.8888888888889
Jeedimetla,2018-08-01,105.444444444444
Jeedimetla,2018-09-01,125.444444444444
Jeedimetla,2018-10-01,128.777777777778
Jeedimetla,2018-11-01,154.333333333333
Jeedimetla,2018-12-01,136.111111111111
Jeedimetla,2019-01-01,160.666666666667
Jeedimetla,2019-02-01,162.333333333333
Jeedimetla,2019-03-01,153.111111111111
Jeedimetla,2019-04-01,121.333333333333
Jeedimetla,2019-05-01,120.0
Jeedimetla,2019-06-01,104.666666666667
Jeedimetla,2019-07-01,91.0
Jeedimetla,2019-08-01,83.0
Jeedimetla,2019-09-01,87.0
Jeedimetla,2019-10-01,103.0
Jeedimetla,2019-11-01,123.444444444444
Jeedimetla,2019-12-01,146.0
Jeedimetla,2020-01-01,148.0
Jeedimetla,2020-02-01,129.0
Jeedimetla,2020-03-01,117.0
Jeedimetla,2020-04-01,78.0
Jeedimetla,2020-05-01,95.0
Jeedimetla,2020-06-01,68.0
Jeedimetla,2020-07-01,69.0
Jeedimetla,2020-08-01,86.0
Jeedimetla,2020-09-01,86.0
Jeedimetla,2020-10-01,102.0
Jeedimetla,2020-11-01,121.0
Jeedimetla,2020-12-01,145.0
Jeedimetla,2021-01-01,147.99213511461
Jeedimetla,2021-02-01,147.0
Jeedimetla,2021-03-01,147.576981270205
Jeedimetla,2021-04-01,121.033672426148
Jeedimetla,2021-05-01,74.0
Jeedimetla,2021-06-01,69.0
Jeedimetla,2021-07-01,68.4448606701814
Jeedimetla,2021-08-01,72.0
Jeedimetla,2021-09-01,58.0
Jeedimetla,2021-10-01,100.0
Jeedimetla,2021-11-01,114.069593126335
Jeedimetla,2021-12-01,128.0
Jeedimetla,2022-01-01,128.0
Jeedimetla,2022-02-01,144.0
Jeedimetla,2022-03-01,135.977572365128
Jeedimetla,2022-04-01,118.0
Jeedimetla,2022-05-01,110.0
Jeedimetla,2022-06-01,90.0
Jeedimetla,2022-07-01,63.0
Jeedimetla,2022-08-01,81.0
Jeedimetla,2022-09-01,76.0
Jeedimetla,2022-10-01,77.0
Jeedimetla,2022-11-01,103.631955891983
Jeedimetla,2022-12-01,113.158365886097
Jubilee Hills,2016-01-01,106.111111111111
Jubilee Hills,2016-02-01,123.222222222222
Jubilee Hills,2016-03-01,105.888888888889
Jubilee Hills,2016-04-01,108.0
Jubilee Hills,2016-05-01,100.555555555556
Jubilee Hills,2016-06-01,92.7777777777778
Jubilee Hills,2016-07-01,76.4814814814815
Jubilee Hills,2016-08-01,78.3703703703704
Jubilee Hills,2016-09-01,64.6666666666667
Jubilee Hills,2016-10-01,103.555555555556
Jubilee Hills,2016-11-01,117.777777777778
Jubilee Hills,2016-12-01,164.5
Jubilee Hills,2017-01-01,117.666666666667
Jubilee Hills,2017-02-01,132.0
Jubilee Hills,2017-03-01,126.666666666667
Jubilee Hills,2017-04-01,160.444444444444
Jubilee Hills,2017-05-01,131.0
Jubilee Hills,2017-06-01,113.0
Jubilee Hills,2017-07-01,95.5555555555556
Jubilee Hills,2017-08-01,102.0
Jubilee Hills,2017-09-01,107.0
Jubilee Hills,2017-10-01,132.444444444444
Jubilee Hills,2017-11-01,114.518518518519
Jubilee Hills,2017-12-01,126.333333333333
Jubilee Hills,2018-01-01,128.777777777778
Jubilee Hills,2018-02-01,124.444444444444
Jubilee Hills,2018-03-01,123.777777777778
Jubilee Hills,2018-04-01,104.444444444444
Jubilee Hills,2018-05-01,116.111111111111
Jubilee Hills,2018-06-01,108.777777777778
Jubilee Hills,2018-07-01,100.222222222222
Jubilee Hills,2018-08-01,100.666666666667
Jubilee Hills,2018-09-01,106.444444444444
Jubilee Hills,2018-10-01,106.444444444444
Jubilee Hills,2018-11-01,135.222222222222
Jubilee Hills,2018-12-01,122.555555555556
Jubilee Hills,2019-01-01,150.888888888889
Jubilee Hills,2019-02-01,147.333333333333
Jubilee Hills,2019-03-01,124.555555555556
Jubilee Hills,2019-04-01,105.444444444444
Jubilee Hills,2019-05-01,104.333333333333
Jubilee Hills,2019-06-01,92.2222222222222
Jubilee Hills,2019-07-01,83.0
Jubilee Hills,2019-08-01,70.7777777777778
Jubilee Hills,2019-09-01,79.1236576341686
Jubilee Hills,2019-10-01,99.0
Jubilee Hills,2019-11-01,112.181818181818
Jubilee Hills,2019-12-01,132.0
Jubilee Hills,2020-01-01,104.0
Jubilee Hills,2020-02-01,103.0
Jubilee Hills,2020-03-01,84.0
Jubilee Hills,2020-04-01,67.0
Jubilee Hills,2020-05-01,71.0
Jubilee Hills,2020-06-01,57.0
Jubilee Hills,2020-07-01,71.0
Jubilee Hills,2020-08-01,76.0
Jubilee Hills,2020-09-01,83.0
Jubilee Hills,2020-10-01,83.0
Jubilee Hills,2020-11-01,84.0
Jubilee Hills,2020-12-01,105.0
Jubilee Hills,2021-01-01,119.986898260359
Jubilee Hills,2021-02-01,107.0
Jubilee Hills,2021-03-01,119.532354367477
Jubilee Hills,2021-04-01,105.0
Jubilee Hills,2021-05-01,58.0
Jubilee Hills,2021-06-01,72.0
Jubilee Hills,2021-07-01,71.6580896276617
Jubilee Hills,2021-08-01,84.1019550934986
Jubilee Hills,2021-09-01,53.0
Jubilee Hills,2021-10-01,81.0
Jubilee Hills,2021-11-01,91.1586360730512
Jubilee Hills,2021-12-01,95.0
Jubilee Hills,2022-01-01,98.0
Jubilee Hills,2022-02-01,101.0
Jubilee Hills,2022-03-01,97.3344468435209
Jubilee Hills,2022-04-01,85.0
Jubilee Hills,2022-05-01,91.0
Jubilee Hills,2022-06-01,79.0
Jubilee Hills,2022-07-01,64.0
Jubilee Hills,2022-08-01,54.0
Jubilee Hills,2022-09-01,58.0
Jubilee Hills,2022-10-01,81.0
Jubilee Hills,2022-11-01,85.9037627509466
Jubilee Hills,2022-12-01,95.0839071031541
KBRN Park,2016-01-01,80.0
KBRN Park,2016-02-01,66.0
KBRN Park,2016-03-01,78.0
KBRN Park,2016-04-01,64.0
KBRN Park,2016-05-01,45.0
KBRN Park,2016-06-01,42.0
KBRN Park,2016-07-01,36.0
KBRN Park,2016-08-01,39.0
KBRN Park,2016-09-01,30.0
KBRN Park,2016-10-01,54.0
KBRN Park,2016-11-01,85.0
KBRN Park,2016-12-01,76.0
KBRN Park,2017-01-01,83.0
KBRN Park,2017-02-01,81.0
KBRN Park,2017-03-01,75.0
KBRN Park,2017-04-01,93.0
KBRN Park,2017-05-01,74.0
KBRN Park,2017-06-01,45.0
KBRN Park,2017-07-01,41.2142857142857
KBRN Park,2017-08-01,34.5625
KBRN Park,2017-09-01,53.6
KBRN Park,2017-10-01,71.8823529411765
KBRN Park,2017-11-01,82.0
KBRN Park,2017-12-01,94.5294117647059
KBRN Park,2018-01-01,100.25
KBRN Park,2018-02-01,89.8421052631579
KBRN Park,2018-03-01,87.2777777777778
KBRN Park,2018-04-01,77.4705882352941
KBRN Park,2018-05-01,79.05
KBRN Park,2018-06-01,52.8888888888889
KBRN Park,2018-07-01,52.5416666666667
KBRN Park,2018-08-01,50.5454545454546
KBRN Park,2018-09-01,61.9444444444444
KBRN Park,2018-10-01,78.25
KBRN Park,2018-11-01,86.3333333333333
KBRN Park,2018-12-01,92.6
KBRN Park,2019-01-01,84.8931098438199
KBRN Park,2019-02-01,70.4110945828027
KBRN Park,2019-03-01,64.4741194254104
KBRN Park,2019-04-01,57.5844167038718
KBRN Park,2019-05-01,70.470831596124
KBRN Park,2019-06-01,43.199457586277
KBRN Park,2019-07-01,38.0385039643295
KBRN Park,2019-08-01,41.0
KBRN Park,2019-09-01,41.7067192324669
KBRN Park,2019-10-01,39.0
KBRN Park,2019-11-01,66.0
KBRN Park,2019-12-01,69.0
KBRN Park,2020-01-01,55.0
KBRN Park,2020-02-01,58.0
KBRN Park,2020-03-01,58.0
KBRN Park,2020-04-01,56.0
KBRN Park,2020-05-01,58.0
KBRN Park,2020-06-01,40.0
KBRN Park,2020-07-01,22.0
KBRN Park,2020-08-01,40.0
KBRN Park,2020-09-01,41.0
KBRN Park,2020-10-01,47.0
KBRN Park,2020-11-01,64.0
KBRN Park,2020-12-01,68.0
KBRN Park,2021-01-01,81.0
KBRN Park,2021-02-01,64.1346007404683
KBRN Park,2021-03-01,66.0744707956503
KBRN Park,2021-04-01,56.5332071897873
KBRN Park,2021-05-01,35.4266715903239
KBRN Park,2021-06-01,38.0478395994898
KBRN Park,2021-07-01,32.4563485192521
KBRN Park,2021-08-01,27.0037132529204
KBRN Park,2021-09-01,26.16844923367
KBRN Park,2021-10-01,41.683632986791
KBRN Park,2021-11-01,52.6668550802627
KBRN Park,2021-12-01,78.6408279924049
KBRN Park,2022-01-01,75.7194848066147
KBRN Park,2022-02-01,73.1247742772154
KBRN Park,2022-03-01,82.0420757732092
KBRN Park,2022-04-01,83.8680640990489
KBRN Park,2022-05-01,65.9285505945546
KBRN Park,2022-06-01,52.1111716075044
KBRN Park,2022-07-01,33.3620906943677
KBRN Park,2022-08-01,35.4206705554636
KBRN Park,2022-09-01,51.0337848830062
KBRN Park,2022-10-01,47.6878691633856
KBRN Park,2022-11-01,78.3996340249553
KBRN Park,2022-12-01,88.6285545301622
Karimnagar,2016-01-01,69.2222222222222
Karimnagar,2016-02-01,59.125
Karimnagar,2016-03-01,44.0
Karimnagar,2016-04-01,62.1944444444445
Karimnagar,2016-05-01,52.25
Karimnagar,2016-06-01,48.1111111111111
Karimnagar,2016-07-01,31.6041666666667
Karimnagar,2016-08-01,35.5185185185185
Karimnagar,2016-09-01,31.0
Karimnagar,2016-10-01,56.2
Karimnagar,2016-11-01,68.7777777777778
Karimnagar,2016-12-01,84.0
Karimnagar,2017-01-01,83.7777777777778
Karimnagar,2017-02-01,74.6851851851852
Karimnagar,2017-03-01,85.5208333333333
Karimnagar,2017-04-01,78.8518518518519
Karimnagar,2017-05-01,81.6666666666667
Karimnagar,2017-06-01,59.4444444444444
Karimnagar,2017-07-01,55.3333333333333
Karimnagar,2017-08-01,54.7083333333333
Karimnagar,2017-09-01,61.5555555555556
Karimnagar,2017-10-01,71.0
Karimnagar,2017-11-01,90.537037037037
Karimnagar,2017-12-01,89.962962962963
Karimnagar,2018-01-01,111.444444444444
Karimnagar,2018-02-01,87.2222222222222
Karimnagar,2018-03-01,88.6666666666667
Karimnagar,2018-04-01,99.5555555555556
Karimnagar,2018-05-01,99.7777777777778
Karimnagar,2018-06-01,99.8888888888889
Karimnagar,2018-07-01,88.8571428571429
Karimnagar,2018-08-01,90.8571428571429
Karimnagar,2018-09-01,99.6666666666667
Karimnagar,2018-10-01,97.7777777777778
Karimnagar,2018-11-01,106.444444444444
Karimnagar,2018-12-01,100.0
Karimnagar,2019-01-01,104.333333333333
Karimnagar,2019-02-01,102.0
Karimnagar,2019-03-01,103.333333333333
Karimnagar,2019-04-01,109.142857142857
Karimnagar,2019-05-01,103.222222222222
Karimnagar,2019-06-01,99.4444444444444
Karimnagar,2019-07-01,99.5555555555556
Karimnagar,2019-08-01,99.375
Karimnagar,2019-09-01,96.75
Karimnagar,2019-10-01,102.0
